id	region	mode	final	fast	full	equiv	deep	directed
1493	events	cnot0	killed_fast	killed	-	-	-	-
1494	events	const1	survived	survived	survived	not_proven	survived	survived
1495	events	const0	killed_fast	killed	-	-	-	-
1496	events	inv	killed_fast	killed	-	-	-	-
1497	events	cnot0	killed_fast	killed	-	-	-	-
1498	events	const0	killed_fast	killed	-	-	-	-
1499	events	const0	survived	survived	survived	not_proven	killed	survived
1500	events	cnot0	killed_fast	killed	-	-	-	-
1501	pins	inv	survived	survived	survived	not_proven	killed	survived
1502	pins	inv	killed_fast	killed	-	-	-	-
1503	pins	inv	killed_full	survived	killed	-	-	-
1504	pins	inv	killed_fast	killed	-	-	-	-
1505	pins	const1	killed_fast	killed	-	-	-	-
1506	pins	const0	killed_fast	killed	-	-	-	-
1507	pins	cnot0	killed_full	survived	killed	-	-	-
1508	pins	const0	killed_fast	killed	-	-	-	-
1509	pins	cnot1	killed_full	survived	killed	-	-	-
1510	pins	inv	killed_fast	killed	-	-	-	-
1511	pins	const1	killed_fast	killed	-	-	-	-
1512	pins	const1	survived	survived	survived	not_proven	killed	survived
1513	pins	const1	survived	survived	survived	not_proven	survived	survived
1514	pins	inv	killed_fast	killed	-	-	-	-
1515	pins	cnot0	killed_fast	killed	-	-	-	-
1516	pins	inv	killed_fast	killed	-	-	-	-
1517	pins	inv	killed_full	survived	killed	-	-	-
1518	pins	inv	killed_fast	killed	-	-	-	-
1519	pins	const1	killed_full	survived	killed	-	-	-
1520	pins	inv	killed_fast	killed	-	-	-	-
1521	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1522	pins	inv	killed_full	survived	killed	-	-	-
1523	pins	cnot1	survived	survived	survived	not_proven	killed	survived
1524	pins	const1	survived	survived	survived	equivalent	survived	survived
1525	pins	cnot0	killed_fast	killed	-	-	-	-
1526	pins	const0	killed_full	survived	killed	-	-	-
1527	pins	const1	killed_fast	killed	-	-	-	-
1528	pins	cnot1	killed_full	survived	killed	-	-	-
1529	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1530	pins	inv	killed_fast	killed	-	-	-	-
1531	pins	cnot1	killed_fast	killed	-	-	-	-
1532	pins	const1	killed_fast	killed	-	-	-	-
1533	pins	cnot0	killed_full	survived	killed	-	-	-
1534	pins	inv	killed_full	survived	killed	-	-	-
1535	pins	const1	killed_fast	killed	-	-	-	-
1536	pins	const0	survived	survived	survived	not_proven	killed	survived
1537	pins	const0	killed_full	survived	killed	-	-	-
1538	pins	cnot0	killed_full	survived	killed	-	-	-
1539	pins	inv	killed_fast	killed	-	-	-	-
1540	pins	cnot1	killed_full	survived	killed	-	-	-
1541	pins	cnot0	killed_full	survived	killed	-	-	-
1542	pins	cnot1	killed_full	survived	killed	-	-	-
1543	pins	cnot0	killed_fast	killed	-	-	-	-
1544	pins	inv	killed_fast	killed	-	-	-	-
1545	pins	cnot0	survived	survived	survived	equivalent	survived	survived
1546	pins	const1	killed_fast	killed	-	-	-	-
1547	pins	inv	killed_fast	killed	-	-	-	-
1548	pins	inv	killed_full	survived	killed	-	-	-
1549	pins	inv	survived	survived	survived	equivalent	survived	survived
1550	pins	const0	survived	survived	survived	equivalent	survived	survived
1551	pins	const1	killed_full	survived	killed	-	-	-
1552	pins	const0	survived	survived	survived	not_proven	killed	survived
1553	pins	cnot0	killed_fast	killed	-	-	-	-
1554	pins	cnot0	killed_full	survived	killed	-	-	-
1555	pins	const1	survived	survived	survived	not_proven	killed	survived
1556	pins	const1	survived	survived	survived	not_proven	killed	survived
1557	pins	inv	killed_fast	killed	-	-	-	-
1558	pins	const1	killed_fast	killed	-	-	-	-
1559	pins	const1	survived	survived	survived	equivalent	survived	survived
1560	pins	const0	killed_fast	killed	-	-	-	-
1561	pins	const1	killed_full	survived	killed	-	-	-
1562	pins	cnot0	killed_fast	killed	-	-	-	-
1563	pins	const0	killed_fast	killed	-	-	-	-
1564	pins	const1	killed_full	survived	killed	-	-	-
1565	pins	const0	killed_fast	killed	-	-	-	-
1566	pins	inv	killed_fast	killed	-	-	-	-
1567	pins	cnot1	killed_fast	killed	-	-	-	-
1568	pins	const0	killed_fast	killed	-	-	-	-
1569	pins	const1	killed_fast	killed	-	-	-	-
1570	pins	const1	survived	survived	survived	not_proven	killed	survived
1571	pins	cnot0	killed_full	survived	killed	-	-	-
1572	pins	const0	survived	survived	survived	equivalent	survived	survived
1573	pins	inv	killed_full	survived	killed	-	-	-
1574	pins	const1	killed_full	survived	killed	-	-	-
1575	pins	const0	killed_full	survived	killed	-	-	-
1576	pins	cnot0	survived	survived	survived	not_proven	survived	survived
1577	pins	inv	survived	survived	survived	not_proven	survived	survived
1578	pins	inv	survived	survived	survived	not_proven	survived	survived
1579	pins	const0	killed_full	survived	killed	-	-	-
1580	pins	const1	survived	survived	survived	not_proven	survived	survived
1581	pins	const1	killed_full	survived	killed	-	-	-
1582	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1583	pins	const0	killed_full	survived	killed	-	-	-
1584	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1585	pins	inv	killed_fast	killed	-	-	-	-
1586	pins	inv	killed_fast	killed	-	-	-	-
1587	pins	const1	killed_full	survived	killed	-	-	-
1588	pins	const0	killed_fast	killed	-	-	-	-
1589	pins	inv	killed_full	survived	killed	-	-	-
1590	pins	const1	killed_fast	killed	-	-	-	-
1591	pins	inv	killed_fast	killed	-	-	-	-
1592	pins	cnot1	killed_full	survived	killed	-	-	-
1593	pins	cnot0	killed_full	survived	killed	-	-	-
1594	pins	cnot0	killed_full	survived	killed	-	-	-
1595	pins	const0	survived	survived	survived	not_proven	killed	survived
1596	pins	const1	killed_fast	killed	-	-	-	-
1597	pins	const1	killed_full	survived	killed	-	-	-
1598	pins	inv	killed_fast	killed	-	-	-	-
1599	pins	cnot0	killed_full	survived	killed	-	-	-
1600	pins	const0	killed_full	survived	killed	-	-	-
1601	pins	const0	killed_full	survived	killed	-	-	-
1602	pins	const1	killed_fast	killed	-	-	-	-
1603	pins	cnot0	killed_fast	killed	-	-	-	-
1604	pins	const1	survived	survived	survived	not_proven	killed	survived
1605	pins	inv	killed_fast	killed	-	-	-	-
1606	pins	const0	killed_fast	killed	-	-	-	-
1607	pins	const1	killed_fast	killed	-	-	-	-
1608	pins	const1	killed_fast	killed	-	-	-	-
1609	pins	const1	killed_fast	killed	-	-	-	-
1610	pins	const1	killed_fast	killed	-	-	-	-
1611	pins	cnot0	killed_full	survived	killed	-	-	-
1612	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1613	pins	const1	killed_fast	killed	-	-	-	-
1614	pins	inv	killed_fast	killed	-	-	-	-
1615	pins	cnot1	survived	survived	survived	not_proven	killed	survived
1616	pins	const1	killed_full	survived	killed	-	-	-
1617	pins	const0	killed_full	survived	killed	-	-	-
1618	pins	cnot1	killed_full	survived	killed	-	-	-
1619	pins	const0	killed_full	survived	killed	-	-	-
1620	pins	const0	survived	survived	survived	not_proven	survived	survived
1621	pins	cnot0	killed_fast	killed	-	-	-	-
1622	pins	inv	killed_fast	killed	-	-	-	-
1623	pins	inv	killed_fast	killed	-	-	-	-
1624	pins	const1	killed_fast	killed	-	-	-	-
1625	pins	const0	survived	survived	survived	not_proven	killed	survived
1626	pins	const0	killed_fast	killed	-	-	-	-
1627	pins	inv	killed_fast	killed	-	-	-	-
1628	pins	const1	killed_full	survived	killed	-	-	-
1629	pins	cnot0	killed_fast	killed	-	-	-	-
1630	pins	const0	killed_full	survived	killed	-	-	-
1631	pins	inv	killed_fast	killed	-	-	-	-
1632	pins	inv	killed_full	survived	killed	-	-	-
1633	pins	cnot1	killed_full	survived	killed	-	-	-
1634	pins	inv	survived	survived	survived	not_proven	survived	survived
1635	pins	cnot1	killed_full	survived	killed	-	-	-
1636	pins	cnot0	survived	survived	survived	not_proven	survived	survived
1637	pins	cnot0	killed_fast	killed	-	-	-	-
1638	pins	const1	killed_fast	killed	-	-	-	-
1639	pins	inv	killed_fast	killed	-	-	-	-
1640	pins	const0	killed_fast	killed	-	-	-	-
1641	pins	cnot0	killed_fast	killed	-	-	-	-
1642	pins	cnot0	killed_fast	killed	-	-	-	-
1643	pins	const1	killed_full	survived	killed	-	-	-
1644	pins	cnot1	killed_full	survived	killed	-	-	-
1645	pins	const0	killed_fast	killed	-	-	-	-
1646	pins	cnot0	killed_fast	killed	-	-	-	-
1647	pins	const0	killed_full	survived	killed	-	-	-
1648	pins	cnot0	survived	survived	survived	not_proven	survived	survived
1649	pins	cnot1	killed_full	survived	killed	-	-	-
1650	pins	cnot0	killed_fast	killed	-	-	-	-
1651	pins	const1	killed_fast	killed	-	-	-	-
1652	pins	inv	killed_full	survived	killed	-	-	-
1653	pins	const1	killed_fast	killed	-	-	-	-
1654	pins	const1	killed_fast	killed	-	-	-	-
1655	pins	inv	killed_fast	killed	-	-	-	-
1656	pins	const1	killed_fast	killed	-	-	-	-
1657	pins	inv	killed_full	survived	killed	-	-	-
1658	pins	cnot0	killed_fast	killed	-	-	-	-
1659	pins	cnot0	killed_fast	killed	-	-	-	-
1660	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1661	pins	const0	killed_full	survived	killed	-	-	-
1662	pins	const1	killed_fast	killed	-	-	-	-
1663	pins	const1	killed_full	survived	killed	-	-	-
1664	pins	cnot0	killed_full	survived	killed	-	-	-
1665	pins	inv	killed_full	survived	killed	-	-	-
1666	pins	cnot0	killed_full	survived	killed	-	-	-
1667	pins	cnot1	survived	survived	survived	not_proven	killed	survived
1668	pins	cnot1	killed_fast	killed	-	-	-	-
1669	pins	inv	killed_fast	killed	-	-	-	-
1670	pins	inv	killed_fast	killed	-	-	-	-
1671	pins	cnot0	killed_full	survived	killed	-	-	-
1672	pins	const1	killed_fast	killed	-	-	-	-
1673	pins	cnot1	killed_fast	killed	-	-	-	-
1674	pins	const0	survived	survived	survived	not_proven	killed	survived
1675	pins	const0	survived	survived	survived	not_proven	killed	survived
1676	pins	cnot0	killed_fast	killed	-	-	-	-
1677	pins	const0	killed_fast	killed	-	-	-	-
1678	pins	const1	killed_fast	killed	-	-	-	-
1679	pins	const1	killed_fast	killed	-	-	-	-
1680	pins	const0	killed_fast	killed	-	-	-	-
1681	pins	const1	killed_full	survived	killed	-	-	-
1682	pins	const0	killed_fast	killed	-	-	-	-
1683	pins	inv	killed_full	survived	killed	-	-	-
1684	pins	const1	killed_fast	killed	-	-	-	-
1685	pins	inv	survived	survived	survived	not_proven	killed	survived
1686	pins	cnot0	killed_full	survived	killed	-	-	-
1687	pins	cnot0	survived	survived	survived	not_proven	survived	survived
1688	pins	inv	killed_fast	killed	-	-	-	-
1689	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1690	pins	cnot1	killed_fast	killed	-	-	-	-
1691	pins	cnot0	killed_fast	killed	-	-	-	-
1692	pins	cnot1	killed_full	survived	killed	-	-	-
1693	pins	inv	killed_fast	killed	-	-	-	-
1694	pins	cnot1	survived	survived	survived	not_proven	killed	survived
1695	pins	cnot1	killed_full	survived	killed	-	-	-
1696	pins	const0	killed_full	survived	killed	-	-	-
1697	pins	const1	killed_full	survived	killed	-	-	-
1698	pins	const1	survived	survived	survived	not_proven	killed	survived
1699	pins	cnot0	survived	survived	survived	not_proven	survived	survived
1700	pins	cnot1	killed_full	survived	killed	-	-	-
1701	pins	const1	killed_fast	killed	-	-	-	-
1702	pins	cnot0	killed_fast	killed	-	-	-	-
1703	pins	const1	killed_fast	killed	-	-	-	-
1704	pins	cnot0	killed_full	survived	killed	-	-	-
1705	pins	const1	killed_full	survived	killed	-	-	-
1706	pins	cnot0	killed_fast	killed	-	-	-	-
1707	pins	cnot0	killed_full	survived	killed	-	-	-
1708	pins	const0	survived	survived	survived	not_proven	killed	survived
1709	pins	cnot0	killed_full	survived	killed	-	-	-
1710	pins	inv	killed_fast	killed	-	-	-	-
1711	pins	const1	killed_fast	killed	-	-	-	-
1712	pins	cnot0	killed_full	survived	killed	-	-	-
1713	pins	const0	killed_full	survived	killed	-	-	-
1714	pins	const0	survived	survived	survived	not_proven	survived	survived
1715	pins	inv	killed_fast	killed	-	-	-	-
1716	pins	const0	killed_fast	killed	-	-	-	-
1717	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1718	pins	inv	killed_fast	killed	-	-	-	-
1719	pins	const0	killed_fast	killed	-	-	-	-
1720	pins	cnot1	killed_full	survived	killed	-	-	-
1721	pins	cnot0	killed_fast	killed	-	-	-	-
1722	pins	inv	killed_fast	killed	-	-	-	-
1723	pins	const1	survived	survived	survived	not_proven	killed	survived
1724	pins	const0	killed_full	survived	killed	-	-	-
1725	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1726	pins	const1	survived	survived	survived	equivalent	survived	survived
1727	pins	cnot1	survived	survived	survived	not_proven	killed	survived
1728	pins	cnot0	killed_full	survived	killed	-	-	-
1729	pins	inv	killed_fast	killed	-	-	-	-
1730	pins	cnot1	survived	survived	survived	not_proven	survived	survived
1731	pins	inv	killed_fast	killed	-	-	-	-
1732	pins	inv	killed_fast	killed	-	-	-	-
1733	pins	cnot0	killed_fast	killed	-	-	-	-
1734	pins	cnot1	killed_full	survived	killed	-	-	-
1735	pins	const1	killed_fast	killed	-	-	-	-
1736	pins	cnot0	killed_fast	killed	-	-	-	-
1737	pins	cnot0	survived	survived	survived	not_proven	killed	survived
1738	pins	const0	killed_fast	killed	-	-	-	-
1739	pins	const0	killed_fast	killed	-	-	-	-
1740	pins	inv	killed_fast	killed	-	-	-	-
1741	pins	const1	killed_fast	killed	-	-	-	-
1742	pins	cnot1	killed_full	survived	killed	-	-	-
1743	pins	cnot1	killed_full	survived	killed	-	-	-
1744	pins	inv	killed_fast	killed	-	-	-	-
1745	pins	const0	survived	survived	survived	not_proven	killed	survived
1746	pins	inv	killed_full	survived	killed	-	-	-
1747	pins	cnot1	killed_full	survived	killed	-	-	-
1748	pins	const0	survived	survived	survived	not_proven	survived	survived
1749	pins	cnot0	survived	survived	survived	not_proven	survived	survived
1750	pins	cnot1	killed_full	survived	killed	-	-	-
1751	engine_xfer	inv	survived	survived	survived	not_proven	survived	survived
1752	engine_xfer	const1	killed_fast	killed	-	-	-	-
1753	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	killed
1754	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1755	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1756	engine_xfer	inv	killed_fast	killed	-	-	-	-
1757	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1758	engine_xfer	const0	survived	survived	survived	not_proven	survived	killed
1759	engine_xfer	inv	killed_fast	killed	-	-	-	-
1760	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1761	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1762	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1763	engine_xfer	inv	killed_fast	killed	-	-	-	-
1764	engine_xfer	inv	killed_full	survived	killed	-	-	-
1765	engine_xfer	const0	survived	survived	survived	equivalent	survived	survived
1766	engine_xfer	const1	killed_fast	killed	-	-	-	-
1767	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1768	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1769	engine_xfer	const1	killed_fast	killed	-	-	-	-
1770	engine_xfer	inv	killed_fast	killed	-	-	-	-
1771	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1772	engine_xfer	inv	killed_full	survived	killed	-	-	-
1773	engine_xfer	inv	killed_fast	killed	-	-	-	-
1774	engine_xfer	const0	killed_fast	killed	-	-	-	-
1775	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1776	engine_xfer	inv	killed_fast	killed	-	-	-	-
1777	engine_xfer	const0	killed_full	survived	killed	-	-	-
1778	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1779	engine_xfer	const1	killed_fast	killed	-	-	-	-
1780	engine_xfer	const0	killed_fast	killed	-	-	-	-
1781	engine_xfer	const1	killed_fast	killed	-	-	-	-
1782	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1783	engine_xfer	const1	killed_fast	killed	-	-	-	-
1784	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1785	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1786	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1787	engine_xfer	inv	survived	survived	survived	not_proven	survived	survived
1788	engine_xfer	const1	killed_fast	killed	-	-	-	-
1789	engine_xfer	inv	killed_fast	killed	-	-	-	-
1790	engine_xfer	inv	killed_full	survived	killed	-	-	-
1791	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1792	engine_xfer	inv	killed_fast	killed	-	-	-	-
1793	engine_xfer	inv	killed_full	survived	killed	-	-	-
1794	engine_xfer	const1	killed_fast	killed	-	-	-	-
1795	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1796	engine_xfer	inv	killed_fast	killed	-	-	-	-
1797	engine_xfer	inv	killed_full	survived	killed	-	-	-
1798	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1799	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1800	engine_xfer	inv	killed_fast	killed	-	-	-	-
1801	engine_xfer	const1	survived	survived	survived	not_proven	survived	survived
1802	engine_xfer	const0	killed_full	survived	killed	-	-	-
1803	engine_xfer	const1	killed_fast	killed	-	-	-	-
1804	engine_xfer	const1	killed_fast	killed	-	-	-	-
1805	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1806	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1807	engine_xfer	inv	killed_fast	killed	-	-	-	-
1808	engine_xfer	const0	killed_fast	killed	-	-	-	-
1809	engine_xfer	const1	killed_fast	killed	-	-	-	-
1810	engine_xfer	const0	survived	survived	survived	equivalent	survived	survived
1811	engine_xfer	const1	survived	survived	survived	not_proven	survived	survived
1812	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1813	engine_xfer	const1	killed_fast	killed	-	-	-	-
1814	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1815	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1816	engine_xfer	const1	killed_fast	killed	-	-	-	-
1817	engine_xfer	cnot1	survived	survived	survived	not_proven	killed	survived
1818	engine_xfer	const0	killed_fast	killed	-	-	-	-
1819	engine_xfer	inv	killed_fast	killed	-	-	-	-
1820	engine_xfer	const1	killed_fast	killed	-	-	-	-
1821	engine_xfer	inv	killed_fast	killed	-	-	-	-
1822	engine_xfer	const1	killed_fast	killed	-	-	-	-
1823	engine_xfer	cnot0	survived	survived	survived	not_proven	killed	survived
1824	engine_xfer	const1	killed_fast	killed	-	-	-	-
1825	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1826	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1827	engine_xfer	const1	killed_fast	killed	-	-	-	-
1828	engine_xfer	const1	survived	survived	survived	not_proven	survived	survived
1829	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1830	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1831	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1832	engine_xfer	const1	killed_fast	killed	-	-	-	-
1833	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1834	engine_xfer	inv	killed_fast	killed	-	-	-	-
1835	engine_xfer	const1	killed_fast	killed	-	-	-	-
1836	engine_xfer	const1	killed_fast	killed	-	-	-	-
1837	engine_xfer	cnot1	survived	survived	survived	equivalent	survived	survived
1838	engine_xfer	const1	killed_fast	killed	-	-	-	-
1839	engine_xfer	const0	killed_full	survived	killed	-	-	-
1840	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1841	engine_xfer	inv	survived	survived	survived	not_proven	survived	survived
1842	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1843	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1844	engine_xfer	const0	killed_full	survived	killed	-	-	-
1845	engine_xfer	const1	killed_fast	killed	-	-	-	-
1846	engine_xfer	inv	killed_fast	killed	-	-	-	-
1847	engine_xfer	const0	killed_fast	killed	-	-	-	-
1848	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1849	engine_xfer	const0	survived	survived	survived	equivalent	survived	survived
1850	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	killed
1851	engine_xfer	cnot1	survived	survived	survived	not_proven	killed	survived
1852	engine_xfer	const0	killed_fast	killed	-	-	-	-
1853	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1854	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1855	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	killed
1856	engine_xfer	const0	killed_fast	killed	-	-	-	-
1857	engine_xfer	const1	killed_full	survived	killed	-	-	-
1858	engine_xfer	const1	killed_fast	killed	-	-	-	-
1859	engine_xfer	inv	survived	survived	survived	not_proven	survived	survived
1860	engine_xfer	inv	killed_fast	killed	-	-	-	-
1861	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1862	engine_xfer	cnot1	survived	survived	survived	equivalent	survived	survived
1863	engine_xfer	const1	killed_fast	killed	-	-	-	-
1864	engine_xfer	inv	killed_fast	killed	-	-	-	-
1865	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1866	engine_xfer	cnot1	survived	survived	survived	equivalent	survived	survived
1867	engine_xfer	inv	killed_fast	killed	-	-	-	-
1868	engine_xfer	const1	killed_full	survived	killed	-	-	-
1869	engine_xfer	const0	killed_fast	killed	-	-	-	-
1870	engine_xfer	inv	killed_fast	killed	-	-	-	-
1871	engine_xfer	const0	killed_fast	killed	-	-	-	-
1872	engine_xfer	const1	killed_fast	killed	-	-	-	-
1873	engine_xfer	inv	survived	survived	survived	not_proven	survived	survived
1874	engine_xfer	const1	killed_fast	killed	-	-	-	-
1875	engine_xfer	const1	killed_full	survived	killed	-	-	-
1876	engine_xfer	const0	killed_fast	killed	-	-	-	-
1877	engine_xfer	inv	killed_fast	killed	-	-	-	-
1878	engine_xfer	const1	killed_full	survived	killed	-	-	-
1879	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1880	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1881	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1882	engine_xfer	const1	killed_fast	killed	-	-	-	-
1883	engine_xfer	const0	killed_full	survived	killed	-	-	-
1884	engine_xfer	const0	killed_full	survived	killed	-	-	-
1885	engine_xfer	const1	killed_fast	killed	-	-	-	-
1886	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1887	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1888	engine_xfer	const1	survived	survived	survived	not_proven	survived	survived
1889	engine_xfer	inv	killed_fast	killed	-	-	-	-
1890	engine_xfer	const1	killed_fast	killed	-	-	-	-
1891	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1892	engine_xfer	const0	killed_fast	killed	-	-	-	-
1893	engine_xfer	const0	killed_fast	killed	-	-	-	-
1894	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1895	engine_xfer	inv	killed_fast	killed	-	-	-	-
1896	engine_xfer	const0	killed_fast	killed	-	-	-	-
1897	engine_xfer	const1	killed_fast	killed	-	-	-	-
1898	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1899	engine_xfer	const0	killed_full	survived	killed	-	-	-
1900	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1901	engine_xfer	const1	killed_fast	killed	-	-	-	-
1902	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1903	engine_xfer	inv	killed_full	survived	killed	-	-	-
1904	engine_xfer	cnot0	survived	survived	survived	not_proven	killed	survived
1905	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1906	engine_xfer	inv	killed_fast	killed	-	-	-	-
1907	engine_xfer	inv	killed_fast	killed	-	-	-	-
1908	engine_xfer	inv	killed_fast	killed	-	-	-	-
1909	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1910	engine_xfer	const1	killed_full	survived	killed	-	-	-
1911	engine_xfer	inv	killed_fast	killed	-	-	-	-
1912	engine_xfer	const0	survived	survived	survived	not_proven	killed	survived
1913	engine_xfer	const1	killed_fast	killed	-	-	-	-
1914	engine_xfer	const0	killed_fast	killed	-	-	-	-
1915	engine_xfer	const0	killed_fast	killed	-	-	-	-
1916	engine_xfer	const1	killed_fast	killed	-	-	-	-
1917	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1918	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1919	engine_xfer	const0	killed_full	survived	killed	-	-	-
1920	engine_xfer	inv	killed_fast	killed	-	-	-	-
1921	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1922	engine_xfer	const1	killed_fast	killed	-	-	-	-
1923	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1924	engine_xfer	inv	killed_fast	killed	-	-	-	-
1925	engine_xfer	cnot1	killed_fast	killed	-	-	-	-
1926	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1927	engine_xfer	inv	killed_fast	killed	-	-	-	-
1928	engine_xfer	const1	killed_fast	killed	-	-	-	-
1929	engine_xfer	inv	killed_fast	killed	-	-	-	-
1930	engine_xfer	const1	killed_fast	killed	-	-	-	-
1931	engine_xfer	const1	killed_fast	killed	-	-	-	-
1932	engine_xfer	const1	killed_full	survived	killed	-	-	-
1933	engine_xfer	const0	killed_fast	killed	-	-	-	-
1934	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1935	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1936	engine_xfer	inv	killed_fast	killed	-	-	-	-
1937	engine_xfer	cnot1	killed_full	survived	killed	-	-	-
1938	engine_xfer	const0	survived	survived	survived	equivalent	survived	survived
1939	engine_xfer	const0	survived	survived	survived	not_proven	survived	survived
1940	engine_xfer	const1	killed_fast	killed	-	-	-	-
1941	engine_xfer	const0	killed_full	survived	killed	-	-	-
1942	engine_xfer	inv	killed_full	survived	killed	-	-	-
1943	engine_xfer	cnot1	survived	survived	survived	equivalent	survived	survived
1944	engine_xfer	inv	killed_fast	killed	-	-	-	-
1945	engine_xfer	cnot0	killed_full	survived	killed	-	-	-
1946	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1947	engine_xfer	cnot0	killed_fast	killed	-	-	-	-
1948	engine_xfer	cnot1	survived	survived	survived	equivalent	survived	survived
1949	engine_xfer	cnot1	survived	survived	survived	not_proven	survived	survived
1950	engine_xfer	inv	killed_fast	killed	-	-	-	-
1951	imem	inv	killed_fast	killed	-	-	-	-
1952	imem	const0	killed_fast	killed	-	-	-	-
1953	imem	inv	killed_fast	killed	-	-	-	-
1954	imem	cnot0	killed_fast	killed	-	-	-	-
1955	imem	const1	killed_fast	killed	-	-	-	-
1956	imem	const0	killed_full	survived	killed	-	-	-
1957	imem	const0	survived	survived	survived	not_proven	survived	survived
1958	imem	const0	killed_fast	killed	-	-	-	-
1959	imem	const0	killed_fast	killed	-	-	-	-
1960	imem	const0	killed_fast	killed	-	-	-	-
1961	imem	const0	killed_fast	killed	-	-	-	-
1962	imem	cnot1	survived	survived	survived	not_proven	survived	survived
1963	imem	const1	killed_fast	killed	-	-	-	-
1964	imem	cnot1	killed_fast	killed	-	-	-	-
1965	imem	cnot1	killed_fast	killed	-	-	-	-
1966	imem	const0	killed_fast	killed	-	-	-	-
1967	imem	cnot1	survived	survived	survived	not_proven	survived	survived
1968	imem	const1	killed_fast	killed	-	-	-	-
1969	imem	const1	survived	survived	survived	not_proven	survived	survived
1970	imem	const0	killed_fast	killed	-	-	-	-
1971	imem	const1	killed_fast	killed	-	-	-	-
1972	imem	const1	killed_fast	killed	-	-	-	-
1973	imem	const0	killed_fast	killed	-	-	-	-
1974	imem	cnot1	survived	survived	survived	not_proven	survived	survived
